name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Jarred Shaw,332,0.5710000000000001,0.541,0.461,0.6729999999999999,0.631,0.524,0.431,0.627,0.015,0.2,1,0.337,0.723,2012-13,UtahSt.
Spencer Butterfield,241,0.635,0.598,0.245,0.627,0.243,0.28600000000000003,0.507,0.486,0.469,0.425,0.833,0.32799999999999996,0.835,2012-13,UtahSt.
Marcel Davis,188,0.49300000000000005,0.455,0.38299999999999995,0.528,0.289,0.261,0.38799999999999996,0.263,0.35600000000000004,0.284,0.684,0.40399999999999997,0.6579999999999999,2012-13,UtahSt.
Preston Medlin,173,0.62,0.569,0.225,0.513,0.35,0.289,0.58,0.31,0.486,0.39299999999999996,0.879,0.445,0.818,2012-13,UtahSt.
Tenale Roland,167,0.508,0.485,0.305,0.529,0.14800000000000002,0.168,0.214,0.5,0.527,0.364,0.875,0.251,0.667,2012-13,UtahSt.
Marvin Jean,139,0.492,0.47100000000000003,0.187,0.34600000000000003,0.778,0.151,0.47600000000000003,0.5,0.662,0.337,0.903,0.17300000000000001,0.708,2012-13,UtahSt.
Kyisean Reed,122,0.609,0.5820000000000001,0.73,0.674,0.583,0.27,0.33299999999999996,0.636,0,NA,NA,0.631,0.662,2012-13,UtahSt.
Ben Clifford,112.99999999999999,0.595,0.522,0.46,0.596,0.71,0.265,0.433,0.9229999999999999,0.27399999999999997,0.32299999999999995,1,0.54,0.836,2012-13,UtahSt.
Matt Lopez,46,0.4730000000000001,0.457,0.7170000000000001,0.515,0.706,0.28300000000000003,0.308,0.5,0,NA,NA,0.413,0.526,2012-13,UtahSt.
Jordan Stone,42,0.517,0.47600000000000003,0.857,0.5,0.722,0.14300000000000002,0.33299999999999996,1,0,NA,NA,1.238,0.5579999999999999,2012-13,UtahSt.
Danny Berger,30,0.532,0.467,0.36700000000000005,0.545,1,0.1,0.667,1,0.5329999999999999,0.25,1,0.4,0.833,2012-13,UtahSt.
Conner Garner,4,0,0,0,NA,NA,0.25,0,NA,0.75,0,NA,0,NA,2012-13,UtahSt.
Quincy Bair,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2012-13,UtahSt.
Total,1598,0.562,0.525,0.389,0.589,0.522,0.298,0.43200000000000005,0.539,0.313,0.35600000000000004,0.86,0.395,0.723,2012-13,UtahSt.
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,UtahSt.
