shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.39399999999999996,0.5429999999999999,0.064,0.58,2014-15,SantaClara
2pt Jumpers,0.263,0.401,0.035,0.41600000000000004,2014-15,SantaClara
3pt Shots,0.34299999999999997,0.376,0.004,0.377,2014-15,SantaClara
