name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Lamont Jones,561,0.5660000000000001,0.488,0.364,0.5489999999999999,0.312,0.319,0.436,0.10300000000000001,0.317,0.315,0.732,0.444,0.888,2012-13,Iona
Sean Armand,434,0.588,0.565,0.191,0.5660000000000001,0.34,0.177,0.39,0.433,0.631,0.409,0.8390000000000001,0.228,0.768,2012-13,Iona
David Laury,241,0.558,0.531,0.755,0.5820000000000001,0.47200000000000003,0.24100000000000002,0.379,0.22699999999999998,0.004,0,NA,0.461,0.649,2012-13,Iona
Taaj Ridley,206.99999999999997,0.543,0.5,0.522,0.583,0.698,0.37200000000000005,0.429,0.727,0.106,0.22699999999999998,1,0.348,0.764,2012-13,Iona
Tre Bowman,185,0.616,0.562,0.405,0.653,0.469,0.162,0.233,0.429,0.43200000000000005,0.4,1,0.335,0.903,2012-13,Iona
Tavon Sledge,165,0.536,0.518,0.6609999999999999,0.615,0.418,0.22399999999999998,0.297,0.545,0.115,0.263,1,0.345,0.614,2012-13,Iona
Curtis Dennis,106,0.503,0.5,0.17,0.611,0.636,0.085,0.33299999999999996,0.667,0.745,0.32899999999999996,0.9620000000000001,0.066,0.5710000000000001,2012-13,Iona
A.J. English,98,0.5630000000000001,0.556,0.184,0.389,0.14300000000000002,0.092,0.444,0,0.7240000000000001,0.408,0.966,0.163,0.625,2012-13,Iona
Dashawn Gomez,56.00000000000001,0.455,0.43799999999999994,0.107,0.16699999999999998,0,0.107,0.16699999999999998,0,0.7859999999999999,0.341,0.5329999999999999,0.125,0.7140000000000001,2012-13,Iona
Shawn Jackson,28.000000000000004,0.362,0.35700000000000004,0.5710000000000001,0.375,0.667,0.429,0.33299999999999996,0.75,0,NA,NA,0.179,0.4,2012-13,Iona
Nyandigisi Moikobu,20,0.692,0.725,0.65,0.769,0.8,0.2,0,NA,0.15,1,1,0.1,0,2012-13,Iona
Desean Anderson,4,0.404,0.25,0.5,0,NA,0.5,0.5,1,0,NA,NA,0.5,1,2012-13,Iona
Spencer Boateng,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2012-13,Iona
Total,2106,0.562,0.521,0.396,0.574,0.451,0.23800000000000002,0.387,0.335,0.366,0.36700000000000005,0.852,0.327,0.7809999999999999,2012-13,Iona
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,Iona
