name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
James Banks III,31,0.198,0.15,0.522,0.10300000000000001,0.13,0.375,2019-20,GeorgiaTech
Moses Wright,28,0.168,0.17,0.667,0.027999999999999997,0.03,0.5,2019-20,GeorgiaTech
Evan Cole,14,0.17,0.14300000000000002,0.556,0.16,0.14300000000000002,0.25,2019-20,GeorgiaTech
Michael Devoe,8,0.031,0.040999999999999995,0.75,0.039,0.033,0.33299999999999996,2019-20,GeorgiaTech
Khalid Moore,5,0.107,0.154,0.667,0.067,0,0,2019-20,GeorgiaTech
Asanti Price,4,0.231,0.222,0.667,0.091,0.33299999999999996,1,2019-20,GeorgiaTech
Jordan Usher,4,0.03,0.05,1,0.036000000000000004,0.055999999999999994,0.5,2019-20,GeorgiaTech
Bubba Parham,2,0,0,NA,0,0,NA,2019-20,GeorgiaTech
Niko Broadway,2,0,0,NA,1,NA,0,2019-20,GeorgiaTech
Jose Alvarado,2,0,0,NA,0.033,0.067,1,2019-20,GeorgiaTech
Total,100,0.106,0.105,0.618,0.053,0.054000000000000006,0.39299999999999996,2019-20,GeorgiaTech
