shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.337,0.537,0.16,0.639,2019-20
2pt Jumpers,0.335,0.374,0.051,0.39399999999999996,2019-20
3pt Shots,0.32799999999999996,0.28800000000000003,0.006999999999999999,0.29,2019-20
