name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
KJ Buffen,23,0.127,0.128,0.625,0.07400000000000001,0.077,0.429,2019-20,OleMiss
Khadim Sy,16,0.125,0.11900000000000001,0.667,0.05,0.031,0.25,2019-20,OleMiss
Blake Hinson,10,0.15,0.083,0.33299999999999996,0.047,0.107,1,2019-20,OleMiss
Sammy Hunter,7,0.14800000000000002,0.11800000000000001,0.5,0.083,0.091,0.33299999999999996,2019-20,OleMiss
Devontae Shuler,6,0.025,0.043,1,0.027000000000000003,0,0,2019-20,OleMiss
Breein Tyree,3,0,0,NA,0.012,0,0,2019-20,OleMiss
Luis Rodriguez,3,0.091,0.14300000000000002,1,0.16699999999999998,0,0,2019-20,OleMiss
Carlos Curry,2,0.222,0.4,1,0,0,NA,2019-20,OleMiss
John McBride,1,0,NA,NA,0.5,NA,0,2019-20,OleMiss
Austin Crowley,1,0,0,NA,0,0,NA,2019-20,OleMiss
Bryce Williams,1,0,0,NA,0,0,NA,2019-20,OleMiss
Antavion Collum,1,0.25,0.5,1,0,0,NA,2019-20,OleMiss
Total,74,0.079,0.08199999999999999,0.636,0.039,0.034,0.33299999999999996,2019-20,OleMiss
