shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.41700000000000004,0.516,0.10400000000000001,0.5760000000000001,2011-12
2pt Jumpers,0.254,0.309,0.042,0.32299999999999995,2011-12
3pt Shots,0.32799999999999996,0.348,0.017,0.354,2011-12
