name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Travis Evee,324,0.585,0.56,0.23800000000000002,0.649,0.26,0.105,0.47100000000000003,0.312,0.657,0.36200000000000004,0.87,0.204,0.8029999999999999,2019-20
Kamdyn Curfman,294,0.539,0.531,0.095,0.643,0.722,0.153,0.267,0.5,0.752,0.38,0.821,0.085,0.72,2019-20
Garrett Gilkeson,289,0.48900000000000005,0.436,0.36700000000000005,0.491,0.423,0.128,0.135,0.4,0.505,0.315,0.935,0.33899999999999997,0.7759999999999999,2019-20
Greg Parham,266,0.529,0.513,0.316,0.512,0.256,0.237,0.413,0.115,0.447,0.37799999999999995,0.867,0.139,0.73,2019-20
Myles Lewis,206.99999999999997,0.505,0.478,0.696,0.5489999999999999,0.354,0.275,0.35100000000000003,0.25,0.028999999999999998,0,NA,0.42,0.609,2019-20
Jake Stephens,194,0.547,0.521,0.289,0.643,0.556,0.08800000000000001,0.294,0,0.624,0.331,1,0.20600000000000002,0.775,2019-20
Sean Conway,133,0.5730000000000001,0.56,0.24100000000000002,0.6559999999999999,0.7140000000000001,0.113,0.267,0.5,0.647,0.384,0.818,0.17300000000000001,0.696,2019-20
Louis Tang,126,0.52,0.508,0.405,0.569,0.414,0.10300000000000001,0.615,0.125,0.49200000000000005,0.29,0.9440000000000001,0.222,0.607,2019-20
Tyler Creammer,85,0.529,0.506,0.5760000000000001,0.531,0.731,0.294,0.56,0.5710000000000001,0.129,0.182,1,0.47100000000000003,0.6,2019-20
Will Miller,36,0.639,0.639,0.667,0.667,0.812,0.111,0.25,1,0.222,0.5,1,0,NA,2019-20
Tragen Fahl,13,0.808,0.8079999999999999,0.6920000000000001,0.778,0.429,0.231,0.667,0,0.077,1,1,0,NA,2019-20
Connor Arnold,13,0.8390000000000002,0.885,0.077,1,0,0.077,0,NA,0.846,0.636,0.857,0.308,0.5,2019-20
Jordan Richeson,10,0.5,0.5,0.3,0.33299999999999996,0,0.1,1,0,0.6,0.33299999999999996,1,0,NA,2019-20
Sam Wolfe,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2019-20
Total,1991,0.54,0.518,0.33399999999999996,0.5710000000000001,0.446,0.158,0.36200000000000004,0.289,0.508,0.355,0.883,0.225,0.708,2019-20
