name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tyler Creammer,15,0.28600000000000003,0.192,0.35700000000000004,0.04,0,0,2019-20,VMI
Garrett Gilkeson,12,0.10400000000000001,0.115,0.545,0.027000000000000003,0,0,2019-20,VMI
Myles Lewis,8,0.042,0.025,0.33299999999999996,0.035,0.1,1,2019-20,VMI
Louis Tang,7,0.098,0.10300000000000001,0.6,0.077,0.125,1,2019-20,VMI
Jake Stephens,5,0.08900000000000001,0.083,0.6,0,0,NA,2019-20,VMI
Will Miller,3,0.083,0.062,0.5,0.25,0,0,2019-20,VMI
Sean Conway,3,0.062,0.095,1,0.067,0.25,1,2019-20,VMI
Greg Parham,3,0.012,0,0,0,0,NA,2019-20,VMI
Kamdyn Curfman,2,0.036000000000000004,0,0,0,0,NA,2019-20,VMI
Travis Evee,2,0,0,NA,0,0,NA,2019-20,VMI
Tragen Fahl,1,0.111,0.14300000000000002,1,0,0,NA,2019-20,VMI
Total,61,0.07200000000000001,0.061,0.479,0.022000000000000002,0.035,0.5710000000000001,2019-20,VMI
