name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jalen Cannon,68,0.26,0.27,0.652,0.028999999999999998,0.083,1,2014-15,St.FrancisBrooklyn
Chris Hooper,30,0.214,0.23600000000000002,0.607,0.125,0.25,0.5,2014-15,St.FrancisBrooklyn
Antonio Jennifer,20,0.297,0.304,0.368,0.055999999999999994,0.16699999999999998,1,2014-15,St.FrancisBrooklyn
Amdy Fall,11,0.136,0.159,0.636,0,0,NA,2014-15,St.FrancisBrooklyn
Tyreek Jewell,11,0.066,0.067,0.5,0.033,0.028999999999999998,0.33299999999999996,2014-15,St.FrancisBrooklyn
Lowell Ulmer,11,0.175,0.16699999999999998,0.455,0,0,NA,2014-15,St.FrancisBrooklyn
Kevin Douglas,10,0.204,0.32,0.8,0,0,NA,2014-15,St.FrancisBrooklyn
Brent Jones,6,0.025,0.027000000000000003,0.5,0.012,0,0,2014-15,St.FrancisBrooklyn
Glenn Sanabria,2,0.045,0.111,1,0.038,0,0,2014-15,St.FrancisBrooklyn
Yunus Hopkinson,1,0,0,NA,0.055999999999999994,0.14300000000000002,1,2014-15,St.FrancisBrooklyn
Total,170,0.163,0.18600000000000003,0.595,0.028999999999999998,0.044000000000000004,0.545,2014-15,St.FrancisBrooklyn
