name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Deshaun Thomas,57,0.27,0.24,0.649,0.10800000000000001,0.129,0.6,2011-12,OhioSt.
Jared Sullinger,52,0.237,0.263,0.7559999999999999,0.044000000000000004,0.053,0.5,2011-12,OhioSt.
Smith Lenzelle,23,0.32799999999999996,0.308,0.632,0.087,0.055999999999999994,0.25,2011-12,OhioSt.
Amir Williams,14,0.308,0.25,0.5,0.6,0.667,0.33299999999999996,2011-12,OhioSt.
William Buford,13,0.055999999999999994,0.066,0.8,0.035,0.037000000000000005,0.375,2011-12,OhioSt.
Evan Ravenel,7,0.11599999999999999,0.065,0.4,0.048,0,0,2011-12,OhioSt.
J.D. Weatherspoon,5,0.138,0.125,0.75,0.062,0,0,2011-12,OhioSt.
Aaron Craft,4,0.032,0.051,1,0,0,NA,2011-12,OhioSt.
Trey McDonald,3,0.667,1,0.5,0.33299999999999996,NA,0,2011-12,OhioSt.
Sam Thompson,2,0.04,0.045,1,0.033,0,0,2011-12,OhioSt.
Total,180,0.17600000000000002,0.174,0.68,0.057999999999999996,0.062,0.434,2011-12,OhioSt.
