name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Clancy Rugg,21,0.151,0.172,0.7140000000000001,0,0,NA,2012-13
Ethan O'Day,21,0.138,0.12300000000000001,0.5,0.026000000000000002,0,0,2012-13
Luke Apfeld,17,0.135,0.154,0.615,0.059000000000000004,0.095,0.5,2012-13
Brian Voelkel,16,0.239,0.294,0.625,0,0,NA,2012-13
Trey Blue,5,0.054000000000000006,0.023,0.25,0.02,0.048,1,2012-13
Brendan Kilpatrick,5,0.132,0.12,0.6,0,NA,NA,2012-13
Josh Elbaum,3,0.079,0.111,0.667,0,0,NA,2012-13
Candon Rusin,3,0.040999999999999995,0.033,0.5,0.021,0,0,2012-13
Ben Crenca,2,0.08,0.077,0.5,0,0,NA,2012-13
Total,93,0.114,0.11800000000000001,0.593,0.019,0.025,0.429,2012-13
