shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.381,0.623,0.084,0.68,2017-18
2pt Jumpers,0.249,0.337,0.08,0.366,2017-18
3pt Shots,0.37,0.34700000000000003,0.008,0.35,2017-18
