name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Harrison Butler,22,0.139,0.129,0.545,0,0,NA,2018-19,SouthernUtah
Andre Adams,19,0.12,0.138,0.812,0.035,0.083,1,2018-19,SouthernUtah
Maizen  Fausett,14,0.175,0.242,0.727,0.2,0.25,0.5,2018-19,SouthernUtah
Jacob Calloway,8,0.092,0.043,0.28600000000000003,0.03,0.071,1,2018-19,SouthernUtah
Cameron Oluyitan,4,0.028999999999999998,0.038,0.75,0,0,NA,2018-19,SouthernUtah
Ivan Madunic,3,0.158,0.1,0.33299999999999996,0,0,NA,2018-19,SouthernUtah
Jason  Richardson,2,0.033,0.062,1,0.067,NA,0,2018-19,SouthernUtah
Brandon Better,2,0.016,0.043,1,0.021,0,0,2018-19,SouthernUtah
Dato Aphkhazava,1,0.125,0.5,1,0,0,NA,2018-19,SouthernUtah
Dwayne Morgan,1,0,0,NA,0.071,0,0,2018-19,SouthernUtah
Jamal Aytes,1,0,0,NA,0.5,0,0,2018-19,SouthernUtah
Total,77,0.08199999999999999,0.092,0.636,0.027999999999999997,0.038,0.5,2018-19,SouthernUtah
