shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.46,0.595,0.07400000000000001,0.642,2016-17
2pt Jumpers,0.191,0.361,0.044000000000000004,0.37799999999999995,2016-17
3pt Shots,0.348,0.365,0.003,0.366,2016-17
