name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Nick Dixon,23,0.099,0.12300000000000001,0.8420000000000001,0.027999999999999997,0.047,0.667,2016-17,UTRGV
Mike Hoffman,11,0.27,0.20800000000000002,0.5,0.012,0,0,2016-17,UTRGV
McDaniel Xavier,10,0.152,0.20800000000000002,0.7140000000000001,0.033,0.032,0.33299999999999996,2016-17,UTRGV
Gage Loy,9,0.231,0.312,0.556,0,0,NA,2016-17,UTRGV
Adonis Rwabigwi,8,0.35,0.5379999999999999,1,0.125,NA,0,2016-17,UTRGV
Varner Lesley,6,0.14800000000000002,0.067,0.25,0.045,0,0,2016-17,UTRGV
Walter Jones,5,0.23800000000000002,0.33299999999999996,0.8,0,0,NA,2016-17,UTRGV
Dan Kimasa,5,0.10800000000000001,0.087,0.5,0.026000000000000002,0,0,2016-17,UTRGV
Antonio Green,5,0.015,0.028999999999999998,1,0.024,0.032,0.5,2016-17,UTRGV
Lew Stallworth,4,0.040999999999999995,0.019,0.25,0,0,NA,2016-17,UTRGV
Mike Nwabuzor,4,0.136,0.25,0.667,0.05,0,0,2016-17,UTRGV
Moe McDonald,3,0.091,0.087,0.667,0,0,NA,2016-17,UTRGV
Total,93,0.11800000000000001,0.135,0.6709999999999999,0.024,0.019,0.28600000000000003,2016-17,UTRGV
