name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Casey Walker,327,0.505,0.469,0.263,0.605,0.40399999999999997,0.153,0.26,0.077,0.584,0.309,0.898,0.306,0.71,2013-14,DelawareSt.
Tyshawn Bell,267,0.5680000000000001,0.515,0.213,0.7190000000000001,0.634,0.341,0.385,0.457,0.446,0.345,0.976,0.326,0.862,2013-14,DelawareSt.
Kendal Williams,221,0.505,0.48200000000000004,0.158,0.5710000000000001,0.45,0.529,0.368,0.256,0.312,0.42,0.897,0.204,0.711,2013-14,DelawareSt.
Kendall Gray,216,0.602,0.579,0.519,0.768,0.523,0.48100000000000004,0.375,0.564,0,NA,NA,0.6940000000000001,0.64,2013-14,DelawareSt.
Deandre Haywood,138,0.49300000000000005,0.43799999999999994,0.435,0.617,0.297,0.254,0.2,0.5710000000000001,0.312,0.256,1,0.478,0.6970000000000001,2013-14,DelawareSt.
Albert Thomas,106,0.436,0.401,0.358,0.447,0.17600000000000002,0.44299999999999995,0.319,0.133,0.198,0.33299999999999996,0.7140000000000001,0.33,0.629,2013-14,DelawareSt.
Nick Doyle,74,0.397,0.37799999999999995,0.10800000000000001,0.625,0.6,0.608,0.37799999999999995,0.647,0.284,0.19,0.5,0.18899999999999997,0.5710000000000001,2013-14,DelawareSt.
Jason Owens,67,0.383,0.373,0.284,0.526,0.4,0.701,0.319,0.9329999999999999,0.015,0,NA,0.19399999999999998,0.462,2013-14,DelawareSt.
Jordan Lawson,27,0.48900000000000005,0.48100000000000004,0.667,0.667,0.5,0.33299999999999996,0.111,1,0,NA,NA,0.444,0.5,2013-14,DelawareSt.
Charles Burley,26,0.4300000000000001,0.26899999999999996,0.26899999999999996,0.28600000000000003,0,0.615,0.312,0.4,0.115,0,NA,1.192,0.677,2013-14,DelawareSt.
"GASEVIC,MRDJAN",17,0.588,0.529,0.706,0.667,1,0.294,0.2,1,0,NA,NA,0.529,0.778,2013-14,DelawareSt.
Larry Haley,13,0.346,0.34600000000000003,0,NA,NA,0.308,0,NA,0.6920000000000001,0.33299999999999996,0.667,0,NA,2013-14,DelawareSt.
Ashwell Boyd,10,0.525,0.5,0.7,0.5710000000000001,0.25,0.3,0.33299999999999996,0,0,NA,NA,0.5,0.6,2013-14,DelawareSt.
Cahli Thomas,8,0.28900000000000003,0.25,0.25,1,0.5,0.5,0,NA,0.25,0,NA,0.625,0.4,2013-14,DelawareSt.
Rakeem Brown,7.000000000000001,0.189,0.14300000000000002,0.14300000000000002,1,1,0.429,0,NA,0.429,0,NA,0.28600000000000003,0.5,2013-14,DelawareSt.
Chris Lewis,5,0.746,0.8,0.2,0,NA,0.2,1,1,0.6,0.667,1,1,0.6,2013-14,DelawareSt.
"CONNER,WILLIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14,DelawareSt.
Total,1529,0.512,0.474,0.303,0.6409999999999999,0.46799999999999997,0.38,0.332,0.446,0.317,0.322,0.904,0.379,0.6890000000000001,2013-14,DelawareSt.
