shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.36200000000000004,0.633,0.11800000000000001,0.718,2013-14,DelawareSt.
2pt Jumpers,0.276,0.336,0.092,0.37,2013-14,DelawareSt.
3pt Shots,0.36200000000000004,0.299,0.002,0.299,2013-14,DelawareSt.
