name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Amida Brimah,23,0.231,0.23,0.778,0.217,0.33299999999999996,0.4,2015-16
Kentan Facey,23,0.358,0.34299999999999997,0.632,0.138,0.16699999999999998,0.5,2015-16
Shonn Miller,21,0.129,0.133,0.722,0.022000000000000002,0.032,0.667,2015-16
Daniel Hamilton,10,0.081,0.096,0.625,0.006,0,0,2015-16
Phillip Nolan,10,0.375,0.312,0.556,0.059000000000000004,0,0,2015-16
Jalen Adams,7,0.049,0.045,0.5,0,0,NA,2015-16
Rodney Purvis,6,0.043,0.033,0.4,0.013000000000000001,0.031,1,2015-16
Omar Calhoun,5,0.16699999999999998,0.25,1,0.065,0.1,0.5,2015-16
Steven Enoch,4,0.15,0.077,0.33299999999999996,0.067,0.16699999999999998,1,2015-16
Sterling Gibbs,1,0.013000000000000001,0,0,0,0,NA,2015-16
Total,110,0.11900000000000001,0.126,0.644,0.028999999999999998,0.039,0.5,2015-16
