name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Jamaal King,403,0.545,0.504,0.39,0.541,0.071,0.243,0.37799999999999995,0.054000000000000006,0.36700000000000005,0.365,0.7040000000000001,0.35,0.752,2018-19,SaintFrancis(PA)
Keith Braxton,398,0.557,0.509,0.51,0.581,0.22,0.18600000000000003,0.311,0.348,0.304,0.33899999999999997,0.561,0.402,0.769,2018-19,SaintFrancis(PA)
Isaiah Blackmon,313,0.538,0.502,0.348,0.514,0.446,0.147,0.239,0.182,0.505,0.38,0.867,0.33899999999999997,0.726,2018-19,SaintFrancis(PA)
Andre Wolford,231.99999999999997,0.532,0.494,0.10800000000000001,0.32,0.125,0.138,0.375,0.16699999999999998,0.754,0.36,0.937,0.21600000000000003,0.86,2018-19,SaintFrancis(PA)
Myles Thompson,164,0.49,0.46,0.451,0.622,0.435,0.226,0.27,0.6,0.32299999999999995,0.245,1,0.305,0.66,2018-19,SaintFrancis(PA)
Mark Flagg,152,0.544,0.52,0.8490000000000001,0.5660000000000001,0.466,0.105,0.188,0.33299999999999996,0.046,0.28600000000000003,0.5,0.605,0.598,2018-19,SaintFrancis(PA)
Luidgy Laporal,130,0.496,0.47700000000000004,0.669,0.529,0.478,0.331,0.37200000000000005,0.188,0,NA,NA,0.292,0.605,2018-19,SaintFrancis(PA)
Randall Gaskins,117,0.543,0.53,0.33299999999999996,0.615,0.625,0.308,0.306,0.636,0.359,0.429,0.9440000000000001,0.231,0.63,2018-19,SaintFrancis(PA)
Deivydas Kuzavas,51,0.601,0.647,0.725,0.757,0.5710000000000001,0.275,0.35700000000000004,0,0,NA,NA,0.33299999999999996,0.294,2018-19,SaintFrancis(PA)
Ramiir Dixon-Conover,44,0.359,0.318,0.318,0.35700000000000004,0.2,0.47700000000000004,0.28600000000000003,0,0.205,0.222,0.5,0.159,0.857,2018-19,SaintFrancis(PA)
A.J. Labriola,10,0.137,0.1,0.1,0,NA,0.3,0.33299999999999996,1,0.6,0,NA,0.2,0.5,2018-19,SaintFrancis(PA)
Precious Ikediashi,10,0.481,0.5,0.9,0.556,0.4,0.1,0,NA,0,NA,NA,0.3,0.33299999999999996,2018-19,SaintFrancis(PA)
Jordan Forehand,5,0.5,0.5,0,NA,NA,0.4,0.5,0,0.6,0.33299999999999996,1,0,NA,2018-19,SaintFrancis(PA)
Dan Henry,3,0.45199999999999996,0.33299999999999996,1,0.33299999999999996,0,0,NA,NA,0,NA,NA,1,0.667,2018-19,SaintFrancis(PA)
Michael Klebon,2,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2018-19,SaintFrancis(PA)
Total,2034,0.532,0.498,0.436,0.5579999999999999,0.33899999999999997,0.20800000000000002,0.322,0.235,0.35600000000000004,0.35100000000000003,0.807,0.342,0.7070000000000001,2018-19,SaintFrancis(PA)
