name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Luidgy Laporal,28,0.287,0.348,0.64,0.07,0,0,2018-19,SaintFrancis(PA)
Mark Flagg,27,0.209,0.233,0.63,0,0,NA,2018-19,SaintFrancis(PA)
Isaiah Blackmon,21,0.156,0.14300000000000002,0.47100000000000003,0.065,0,0,2018-19,SaintFrancis(PA)
Myles Thompson,17,0.203,0.217,0.667,0.054000000000000006,0.1,0.5,2018-19,SaintFrancis(PA)
Keith Braxton,16,0.059000000000000004,0.068,0.667,0.040999999999999995,0.043,0.33299999999999996,2018-19,SaintFrancis(PA)
Deivydas Kuzavas,12,0.324,0.321,0.75,0,0,NA,2018-19,SaintFrancis(PA)
Andre Wolford,4,0.08,0,0,0,0,NA,2018-19,SaintFrancis(PA)
Precious Ikediashi,4,0.33299999999999996,0.4,0.667,1,NA,0,2018-19,SaintFrancis(PA)
Ramiir Dixon-Conover,2,0.071,0,0,0.048,0.16699999999999998,1,2018-19,SaintFrancis(PA)
Randall Gaskins,1,0.026000000000000002,0.042,1,0,0,NA,2018-19,SaintFrancis(PA)
Total,132,0.13,0.14300000000000002,0.617,0.031,0.022000000000000002,0.231,2018-19,SaintFrancis(PA)
