start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.209,0.534,0.465,0.5660000000000001,0.11199999999999999,0.35,0.423,0.364,2018-19
"Rebound, 11-30 s",0.134,0.428,0.342,0.462,0.281,0.23399999999999999,0.377,0.36,2018-19
"Opp score, 0-10 s",0.053,0.522,0.278,0.68,0.18899999999999997,0.529,0.5329999999999999,0.292,2018-19
"Opp score, 11-30 s",0.41200000000000003,0.469,0.35700000000000004,0.514,0.253,0.32,0.39,0.35,2018-19
"Steal, 0-10 s",0.061,0.639,0.644,0.701,0.096,0.3,0.26,0.40700000000000003,2018-19
"Steal, 11-30 s",0.013000000000000001,0.457,0.478,0.364,0.304,0.7140000000000001,0.217,0.2,2018-19
Transition,0.32299999999999995,0.552,0.46799999999999997,0.612,0.122,0.38799999999999996,0.41,0.354,2018-19
