start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.125,0.575,0.537,0.639,0.154,0.484,0.308,0.33899999999999997,2017-18
"Rebound, 11-30 s",0.23399999999999999,0.521,0.308,0.578,0.35,0.402,0.342,0.395,2017-18
"Score, 0-10 s",0.04,0.547,0.406,0.769,0.172,0.273,0.42200000000000004,0.29600000000000004,2017-18
"Score, 11-30 s",0.401,0.53,0.312,0.6729999999999999,0.301,0.395,0.387,0.34700000000000003,2017-18
"Steal, 0-10 s",0.063,0.721,0.6759999999999999,0.71,0.078,0.625,0.245,0.52,2017-18
"Steal, 11-30 s",0.02,0.606,0.303,0.6,0.33299999999999996,0.455,0.364,0.5,2017-18
Transition,0.22699999999999998,0.61,0.5529999999999999,0.68,0.136,0.46,0.311,0.368,2017-18
