name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Devin Kirby,14,0.099,0.091,0.636,0.06,0,0,2018-19,MontanaSt.
Keljin Blevins,11,0.049,0.059000000000000004,0.667,0.027000000000000003,0,0,2018-19,MontanaSt.
Sam Neumann,5,0.09300000000000001,0.098,0.8,0,NA,NA,2018-19,MontanaSt.
Tyler Hall,4,0.04,0.028999999999999998,0.5,0.006,0.012,1,2018-19,MontanaSt.
Harald Frey,3,0,0,NA,0.021,0.026000000000000002,0.5,2018-19,MontanaSt.
Ladan Ricketts,3,0.154,0.111,0.5,0.024,0.055999999999999994,1,2018-19,MontanaSt.
Zeke Quinlan,3,0.111,0.2,0.5,0.083,0,0,2018-19,MontanaSt.
Russell Daniels,2,0,0,NA,0.091,0,0,2018-19,MontanaSt.
Quentin Guliford,2,0.154,0.2,1,0,0,NA,2018-19,MontanaSt.
Total,47,0.055999999999999994,0.061,0.667,0.025,0.016,0.25,2018-19,MontanaSt.
