shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.325,0.6970000000000001,0.047,0.731,2018-19,MontanaSt.
2pt Jumpers,0.23,0.39299999999999996,0.037000000000000005,0.408,2018-19,MontanaSt.
3pt Shots,0.445,0.374,0.001,0.375,2018-19,MontanaSt.
