start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.085,0.563,0.303,0.528,0.22699999999999998,0.33299999999999996,0.47100000000000003,0.46399999999999997,2013-14
"Rebound, 11-30 s",0.32899999999999996,0.47200000000000003,0.41200000000000003,0.47100000000000003,0.314,0.375,0.275,0.389,2013-14
"Opp score, 0-10 s",0.028999999999999998,0.55,0.425,0.588,0.1,0,0.475,0.42100000000000004,2013-14
"Opp score, 11-30 s",0.39399999999999996,0.46399999999999997,0.376,0.502,0.3,0.315,0.324,0.371,2013-14
"Steal, 0-10 s",0.047,0.6,0.5539999999999999,0.5,0.138,0.667,0.308,0.5,2013-14
"Steal, 11-30 s",0.027999999999999997,0.59,0.282,0.636,0.33299999999999996,0.5379999999999999,0.385,0.4,2013-14
Transition,0.16,0.5710000000000001,0.397,0.528,0.179,0.375,0.424,0.46299999999999997,2013-14
