name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Marcellus Barksdale,254,0.47800000000000004,0.415,0.28300000000000003,0.47200000000000003,0.17600000000000002,0.516,0.397,0.25,0.201,0.255,1,0.45299999999999996,0.73,2014-15
Mason Archie,208,0.494,0.46399999999999997,0.231,0.583,0.5,0.264,0.345,0.21100000000000002,0.505,0.314,0.6970000000000001,0.221,0.7390000000000001,2014-15
Davron Williams,175,0.584,0.5770000000000001,0.7090000000000001,0.645,0.625,0.28600000000000003,0.42,0.33299999999999996,0.006,0,NA,0.44,0.584,2014-15
P.J. Boutte,167,0.43100000000000005,0.371,0.293,0.38799999999999996,0.053,0.299,0.2,0.1,0.40700000000000003,0.324,0.727,0.32299999999999995,0.778,2014-15
Leo Svete,148,0.4260000000000001,0.39899999999999997,0.10099999999999999,0.267,0.25,0.142,0.47600000000000003,0.5,0.757,0.268,0.867,0.182,0.7040000000000001,2014-15
Khufu Najee,144,0.504,0.465,0.16,0.478,0.364,0.688,0.475,0.23399999999999999,0.153,0.273,0.833,0.243,0.8,2014-15
Aaron Brennan,136,0.5640000000000001,0.5329999999999999,0.5589999999999999,0.645,0.7140000000000001,0.382,0.365,0.632,0.059000000000000004,0.375,1,0.33799999999999997,0.7170000000000001,2014-15
D.J. McCall,124,0.48700000000000004,0.444,0.565,0.5710000000000001,0.2,0.282,0.171,0.16699999999999998,0.153,0.316,1,0.49200000000000005,0.639,2014-15
Elijah Ray,96,0.551,0.521,0.375,0.611,0.545,0.375,0.444,0.43799999999999994,0.25,0.33299999999999996,1,0.344,0.6970000000000001,2014-15
Josh James,79,0.52,0.48100000000000004,0.6579999999999999,0.596,0.742,0.342,0.259,0.14300000000000002,0,NA,NA,0.405,0.688,2014-15
Justus Stanback,71,0.518,0.521,0.254,0.722,0.769,0.718,0.47100000000000003,0.708,0.027999999999999997,0,NA,0.013999999999999999,0,2014-15
Jalen McCallum,16,0.717,0.7190000000000001,0.25,0.5,0,0.125,1,0,0.625,0.5,0.8,0.188,0.667,2014-15
John Hubler,5,0.168,0,0.2,0,NA,0,NA,NA,0.8,0,NA,0.4,1,2014-15
Total,1623,0.502,0.465,0.36200000000000004,0.5660000000000001,0.49200000000000005,0.375,0.38299999999999995,0.33899999999999997,0.262,0.29600000000000004,0.825,0.32799999999999996,0.701,2014-15
