name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Olivier Mbaigoto,17,0.18,0.21899999999999997,0.778,0.09,0.122,0.625,2012-13,CentralMich.
John Simmons,9,0.163,0.138,0.5710000000000001,0.182,0,0,2012-13,CentralMich.
Blake Hibbits,6,0.19,0.231,0.75,0.067,0.25,1,2012-13,CentralMich.
Kyle Randall,6,0.033,0.028999999999999998,0.5,0.016,0,0,2012-13,CentralMich.
Austin Stewart,6,0.10300000000000001,0.15,1,0.158,0.14300000000000002,0.33299999999999996,2012-13,CentralMich.
Zach Saylor,4,0.231,0.25,0.33299999999999996,0.025,0,0,2012-13,CentralMich.
Finis Craddock,3,0.059000000000000004,0.154,1,0.059000000000000004,0.25,1,2012-13,CentralMich.
Austin Keel,3,0.051,0,0,0,0,NA,2012-13,CentralMich.
Richardson Derrick,3,0.042,0.045,0.5,0.059000000000000004,0.111,1,2012-13,CentralMich.
Chris Fowler,3,0.021,0,0,0.02,0,0,2012-13,CentralMich.
Spencer Krannitz,1,0.071,0,0,0,NA,NA,2012-13,CentralMich.
Total,61,0.077,0.083,0.59,0.05,0.059000000000000004,0.45,2012-13,CentralMich.
