name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Mike Morsell,23,0.17600000000000002,0.14300000000000002,0.47600000000000003,0.019,0.05,1,2017-18
Justin Gorham,23,0.171,0.152,0.6,0.033,0,0,2017-18
Dennis Tunstall,20,0.419,0.361,0.722,0.154,0.4,1,2017-18
Alex Thomas,18,0.385,0.385,0.667,0.086,0,0,2017-18
Eddie Keith II,16,0.157,0.172,0.7140000000000001,0.022000000000000002,0.024,0.5,2017-18
Zane Martin,8,0.037000000000000005,0.028999999999999998,0.5,0.013999999999999999,0,0,2017-18
Jordan McNeil,1,0.038,0.055999999999999994,1,0,0,NA,2017-18
Deshaun Morman,1,0.026000000000000002,0.033,1,0,0,NA,2017-18
Brian Starr,1,0.028999999999999998,0.067,1,0,0,NA,2017-18
Total,111,0.142,0.139,0.629,0.022000000000000002,0.021,0.35700000000000004,2017-18
