name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Zane Martin,493,0.558,0.53,0.331,0.638,0.27899999999999997,0.29,0.35700000000000004,0.11800000000000001,0.379,0.38,0.648,0.327,0.696,2017-18
Mike Morsell,368,0.536,0.507,0.32299999999999995,0.588,0.35700000000000004,0.28,0.38799999999999996,0.3,0.397,0.349,0.902,0.27399999999999997,0.723,2017-18
Eddie Keith II,227,0.527,0.522,0.392,0.652,0.31,0.401,0.451,0.146,0.207,0.27699999999999997,0.9229999999999999,0.374,0.529,2017-18
Justin Gorham,221,0.582,0.545,0.529,0.675,0.519,0.40700000000000003,0.41100000000000003,0.324,0.063,0.214,1,0.466,0.7090000000000001,2017-18
Brian Starr,187,0.551,0.489,0.187,0.429,0.267,0.374,0.386,0.07400000000000001,0.439,0.402,0.848,0.41700000000000004,0.821,2017-18
Jordan McNeil,121,0.55,0.541,0.215,0.6920000000000001,0.444,0.256,0.32299999999999995,0,0.529,0.391,0.88,0.19,0.609,2017-18
Deshaun Morman,117,0.609,0.547,0.33299999999999996,0.769,0.4,0.42700000000000005,0.32,0.125,0.239,0.429,0.917,0.556,0.8,2017-18
Alex Thomas,75,0.47200000000000003,0.45299999999999996,0.52,0.667,0.34600000000000003,0.467,0.22899999999999998,0.5,0.013000000000000001,0,NA,0.45299999999999996,0.529,2017-18
Dennis Tunstall,56.00000000000001,0.71,0.732,0.768,0.8370000000000001,0.528,0.23199999999999998,0.385,0.4,0,NA,NA,0.196,0.455,2017-18
Travis Ingram,20,0.453,0.45,0.35,0.28600000000000003,0.5,0.35,0.5710000000000001,0,0.3,0.33299999999999996,0.5,0.1,0.5,2017-18
Van Rolle,11,0.084,0.091,0.455,0.2,0,0.182,0,NA,0.364,0,NA,0.182,0,2017-18
Jeffrey Prophete,8,0.168,0.125,0.125,0,NA,0.625,0.2,0,0.25,0,NA,0.25,0.5,2017-18
Total,1904,0.551,0.522,0.359,0.643,0.37799999999999995,0.336,0.375,0.192,0.305,0.361,0.805,0.35,0.687,2017-18
