name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Shevon Thompson,58,0.212,0.214,0.6859999999999999,0.215,0.33299999999999996,0.565,2014-15
Isaiah Jackson,13,0.111,0.05,0.16699999999999998,0.076,0.067,0.28600000000000003,2014-15
Jalen Jenkins,13,0.129,0.136,0.667,0.01,0.031,1,2014-15
Trey Porter,7,0.139,0.182,0.8,0.049,0.067,0.5,2014-15
Julian Royal,7,0.294,0.222,0.4,0.049,0.071,0.5,2014-15
Marquise Moore,7,0.038,0.040999999999999995,0.667,0.039,0.083,0.75,2014-15
Vaughn Gray,5,0.087,0,0,0.125,0.16699999999999998,0.33299999999999996,2014-15
Marko Gujanicic,4,0.136,0.154,0.667,0.032,0.071,1,2014-15
Patrick Holloway,3,0,0,NA,0.027999999999999997,0.023,0.33299999999999996,2014-15
Erik Copes,1,0,0,NA,0.14300000000000002,0,0,2014-15
Eric Lockett,1,0.5,1,1,0,NA,NA,2014-15
Total,119,0.129,0.133,0.611,0.067,0.09699999999999999,0.511,2014-15
