shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.319,0.642,0.099,0.7120000000000001,2014-15,GeorgeMason
2pt Jumpers,0.324,0.322,0.12,0.366,2014-15,GeorgeMason
3pt Shots,0.35700000000000004,0.34600000000000003,0.006999999999999999,0.348,2014-15,GeorgeMason
