name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Kassius Robertson,398,0.604,0.57,0.249,0.515,0.235,0.151,0.483,0.31,0.601,0.41,0.888,0.294,0.8029999999999999,2016-17,Canisius
Jermaine Crumpton,397,0.589,0.563,0.38299999999999995,0.612,0.688,0.282,0.402,0.578,0.335,0.429,0.965,0.322,0.7190000000000001,2016-17,Canisius
Phil Valenti,361,0.5790000000000001,0.544,0.524,0.624,0.746,0.22399999999999998,0.395,0.594,0.252,0.341,1,0.285,0.7959999999999999,2016-17,Canisius
Kiefer Douse,265,0.598,0.57,0.57,0.596,0.489,0.083,0.318,0.14300000000000002,0.34700000000000003,0.391,0.833,0.358,0.726,2016-17,Canisius
Isaiah Reese,215,0.502,0.47200000000000003,0.358,0.597,0.28300000000000003,0.27,0.414,0.125,0.37200000000000005,0.262,0.81,0.237,0.725,2016-17,Canisius
Malik Johnson,138,0.4,0.35100000000000003,0.312,0.419,0.278,0.312,0.256,0.273,0.377,0.25,1,0.355,0.653,2016-17,Canisius
Spencer Foley,101,0.56,0.53,0.059000000000000004,0.667,0.25,0.139,0.429,0.33299999999999996,0.802,0.358,0.828,0.149,0.9329999999999999,2016-17,Canisius
Martin Dixon-Green,49,0.45199999999999996,0.408,0.49,0.375,0.556,0.14300000000000002,0.28600000000000003,0,0.36700000000000005,0.33299999999999996,0.667,0.36700000000000005,0.667,2016-17,Canisius
Selvedin Planincic,47,0.657,0.638,0.66,0.774,0.583,0.149,0.429,0.667,0.191,0.222,1,0.723,0.6759999999999999,2016-17,Canisius
Chris Atkinson,45,0.528,0.511,0.156,0.14300000000000002,0,0.111,0.2,0,0.733,0.424,0.7140000000000001,0.111,0.8,2016-17,Canisius
ST.,35,0.396,0.4,0.743,0.462,0.667,0.257,0.222,0.5,0,NA,NA,0.4,0.35700000000000004,2016-17,Canisius
Jibreel Faulkner,13,0.5650000000000001,0.5379999999999999,0.462,0.33299999999999996,1,0.231,0.667,0.5,0.308,0.5,1,0.615,0.625,2016-17,Canisius
Ronnie Gombe,1,1,1,1,1,1,0,NA,NA,0,NA,NA,0,NA,2016-17,Canisius
ST,1,0.769,1,1,1,0,0,NA,NA,0,NA,NA,2,0.5,2016-17,Canisius
Total,2066,0.562,0.531,0.39399999999999996,0.578,0.547,0.204,0.39,0.409,0.40299999999999997,0.371,0.89,0.309,0.736,2016-17,Canisius
