shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.344,0.532,0.124,0.607,2011-12
2pt Jumpers,0.306,0.35,0.037000000000000005,0.364,2011-12
3pt Shots,0.35,0.326,0.01,0.32899999999999996,2011-12
