name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Gerardo Suero,23,0.066,0.085,0.7859999999999999,0.048,0.066,0.444,2011-12,Albany(NY)
Blake Metcalf,22,0.13699999999999998,0.125,0.6,0.27899999999999997,0.28600000000000003,0.5,2011-12,Albany(NY)
Luke Devlin,14,0.217,0.172,0.5,0.078,0.14300000000000002,0.75,2011-12,Albany(NY)
Logan Aronhalt,11,0.16699999999999998,0.19399999999999998,0.6,0.009000000000000001,0.022000000000000002,1,2011-12,Albany(NY)
Jayson Guerrier,10,0.182,0.21100000000000002,1,0.125,0.11800000000000001,0.33299999999999996,2011-12,Albany(NY)
Sam Rowley,7,0.222,0.133,0.33299999999999996,0.111,NA,0,2011-12,Albany(NY)
John Puk,4,0.138,0.11800000000000001,0.5,0,0,NA,2011-12,Albany(NY)
Mike Black,3,0.016,0.025,1,0.012,0.042,1,2011-12,Albany(NY)
Ralph Watts,2,0.182,0.33299999999999996,1,0,0,NA,2011-12,Albany(NY)
Total,96,0.102,0.105,0.645,0.055999999999999994,0.079,0.5,2011-12,Albany(NY)
