name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Karrington Ward,35,0.257,0.276,0.75,0.052000000000000005,0,0,2014-15
Anali Okoloji,17,0.165,0.18899999999999997,0.5379999999999999,0.073,0,0,2014-15
Mike Samuels,13,0.256,0.192,0.455,0.11800000000000001,0,0,2014-15
Brandon Nazione,12,0.11699999999999999,0.105,0.444,0.158,0.25,0.33299999999999996,2014-15
Raven Lee,10,0.039,0.038,0.6,0.047,0.048,0.4,2014-15
Jerome Hunter,7,0.2,0.23800000000000002,0.7140000000000001,0,0,NA,2014-15
Tim Bond,4,0.069,0.067,0.5,0,0,NA,2014-15
Mike Talley,4,0.019,0.012,0.33299999999999996,0.023,0,0,2014-15
Olalekan Ajayi,4,0.158,0.077,0.33299999999999996,0.2,0,0,2014-15
Jordan Martin,3,0.429,0.75,1,0,0,NA,2014-15
Ethan Alvano,3,0.095,0,0,0.043,0,0,2014-15
Trent Perry,1,0,0,NA,0,0,NA,2014-15
Jodan Price,1,0,0,NA,0.024,0.083,1,2014-15
Total,114,0.11900000000000001,0.125,0.591,0.05,0.025,0.16699999999999998,2014-15
