name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jordan Fouse,22,0.11599999999999999,0.134,0.643,0.063,0.08199999999999999,0.5,2015-16,GreenBay
Khalil Small,21,0.172,0.255,0.875,0.054000000000000006,0.028999999999999998,0.2,2015-16,GreenBay
Jamar Hurdle,18,0.165,0.161,0.643,0.057,0,0,2015-16,GreenBay
Charles Cooper,18,0.083,0.096,0.706,0.01,0.037000000000000005,1,2015-16,GreenBay
Kenneth Lowe,15,0.125,0.135,0.7140000000000001,0.012,0.033,1,2015-16,GreenBay
Turner Botz,11,0.25,0.2,0.375,0.065,0.077,0.33299999999999996,2015-16,GreenBay
Kerem Kanter,9,0.205,0.16699999999999998,0.556,0,0,NA,2015-16,GreenBay
Carrington Love,5,0.018000000000000002,0.011000000000000001,0.33299999999999996,0.013000000000000001,0.038,1,2015-16,GreenBay
Henry Uwadiae,3,0.75,1,1,0,0,NA,2015-16,GreenBay
Tevin Findlay,1,0.013999999999999999,0.028999999999999998,1,0,0,NA,2015-16,GreenBay
Total,123,0.10300000000000001,0.11800000000000001,0.677,0.035,0.04,0.391,2015-16,GreenBay
