shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.305,0.5870000000000001,0.081,0.639,2018-19
2pt Jumpers,0.257,0.331,0.053,0.35,2018-19
3pt Shots,0.43799999999999994,0.33,0.01,0.33299999999999996,2018-19
