name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kendrec Ferrara,28,0.248,0.27899999999999997,0.654,0.021,0.021,0.5,2013-14
Adonis Rwabigwi,13,0.16699999999999998,0.133,0.444,0.154,0.071,0.25,2013-14
Kris Acox,8,0.161,0.2,0.8,0.273,0.33299999999999996,0.33299999999999996,2013-14
Charlie Reddick,3,0.115,0.1,0.667,0,0,NA,2013-14
Stephen Croone,2,0.006,0.01,1,0,0,NA,2013-14
Kevin Chuisseu,2,0,0,NA,0.2,0.2,0.5,2013-14
Keith Belfield,2,0.054000000000000006,0.067,0.5,0,0,NA,2013-14
William Gates,2,0.015,0,0,0.013000000000000001,0.031,1,2013-14
Dominic Early,2,0.133,0.182,1,0,0,NA,2013-14
Larry Wideman,2,0.040999999999999995,0.083,1,0,0,NA,2013-14
Total,64,0.092,0.102,0.647,0.024,0.026000000000000002,0.41700000000000004,2013-14
