name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jake Zuilhof,27,0.155,0.14300000000000002,0.545,0.096,0.062,0.2,2014-15,CentralArk.
Mathieu Kamba,12,0.10099999999999999,0.109,0.636,0.024,0,0,2014-15,CentralArk.
Boo Milligan,9,0.163,0.125,0.429,0.02,0,0,2014-15,CentralArk.
Ethan Lee,4,0.14800000000000002,0.267,1,0,0,NA,2014-15,CentralArk.
Albert Christensson,3,0.048,0.048,0.5,0.043,0,0,2014-15,CentralArk.
Mike Martin,3,0.024,0.044000000000000004,1,0,0,NA,2014-15,CentralArk.
Thatch Unruh,3,0,0,NA,0.107,0.2,0.667,2014-15,CentralArk.
Joel Fiegler,2,0.059000000000000004,0.077,1,0.033,0,0,2014-15,CentralArk.
Otas Iyekekpolor,1,0.125,0,0,0,0,NA,2014-15,CentralArk.
Jordan Howard,1,0.013999999999999999,0.028999999999999998,1,0,0,NA,2014-15,CentralArk.
Total,65,0.091,0.099,0.608,0.03,0.022000000000000002,0.25,2014-15,CentralArk.
