shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.375,0.594,0.091,0.654,2019-20
2pt Jumpers,0.381,0.423,0.054000000000000006,0.447,2019-20
3pt Shots,0.244,0.318,0.022000000000000002,0.325,2019-20
