name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Udoka Azubuike,30,0.16,0.153,0.815,0.040999999999999995,0.027000000000000003,0.33299999999999996,2019-20
David McCormack,18,0.193,0.15,0.545,0.07400000000000001,0.073,0.429,2019-20
Ochai Agbaji,11,0.094,0.057999999999999996,0.375,0.062,0.059000000000000004,0.33299999999999996,2019-20
Christian Braun,8,0.098,0.055999999999999994,0.25,0.11800000000000001,0.33299999999999996,1,2019-20
Tristan Enaruna,7,0.182,0.14300000000000002,0.33299999999999996,0.083,0.25,1,2019-20
Silvio DeSousa,5,0.217,0.14300000000000002,0.4,0,NA,NA,2019-20
Marcus Garrett,5,0.026000000000000002,0.037000000000000005,0.75,0.03,0.125,1,2019-20
Devon Dotson,3,0.015,0.024,1,0,0,NA,2019-20
Isaiah Moss,1,0,0,NA,0.028999999999999998,0.062,1,2019-20
Total,88,0.086,0.083,0.618,0.046,0.068,0.556,2019-20
