shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.39899999999999997,0.578,0.138,0.67,2013-14,EasternWash.
2pt Jumpers,0.281,0.374,0.055,0.395,2013-14,EasternWash.
3pt Shots,0.319,0.345,0.009000000000000001,0.348,2013-14,EasternWash.
