shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.316,0.557,0.075,0.602,2011-12
2pt Jumpers,0.397,0.293,0.1,0.325,2011-12
3pt Shots,0.287,0.327,0.002,0.32799999999999996,2011-12
