shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.341,0.626,0.092,0.69,2015-16,Omaha
2pt Jumpers,0.304,0.397,0.05,0.418,2015-16,Omaha
3pt Shots,0.35600000000000004,0.35600000000000004,0.003,0.35700000000000004,2015-16,Omaha
