name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jake White,33,0.174,0.2,0.852,0.044000000000000004,0.037000000000000005,0.33299999999999996,2015-16
Tre'Shawn Thurman,32,0.183,0.14800000000000002,0.565,0.069,0.065,0.444,2015-16
Tra-Deon Hollins,21,0.127,0.111,0.55,0,0,NA,2015-16
Randy Reed,12,0.127,0.075,0.4,0.048,0,0,2015-16
Zach Jackson,11,0.242,0.25,0.625,0.1,0,0,2015-16
Daniel Meyer,9,0.146,0.179,0.833,0.136,0.16699999999999998,0.33299999999999996,2015-16
Devin Patterson,5,0.021,0.019,0.5,0.012,0,0,2015-16
Zach Pirog,5,0.28600000000000003,0.14300000000000002,0.25,0.2,0,0,2015-16
Tim Smallwood,3,0.032,0.067,1,0.053,0,0,2015-16
JAKE,2,0.125,0.16699999999999998,1,0.25,NA,0,2015-16
TRE'SHAWN,2,0.2,0.2,1,0.14300000000000002,0,0,2015-16
JT Gibson,1,0.33299999999999996,0,0,0,0,NA,2015-16
TIM,1,1,1,1,NA,NA,NA,2015-16
Total,137,0.133,0.13,0.638,0.046,0.03,0.24100000000000002,2015-16
