name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dedric Lawson,52,0.209,0.261,0.818,0.034,0.053,0.5710000000000001,2018-19,Kansas
David McCormack,13,0.24100000000000002,0.19399999999999998,0.5379999999999999,0,0,NA,2018-19,Kansas
Mitch Lightfoot,11,0.273,0.23800000000000002,0.556,0.14300000000000002,0.125,0.5,2018-19,Kansas
Ochai Agbaji,8,0.09300000000000001,0.083,0.6,0.111,0.182,0.667,2018-19,Kansas
Udoka Azubuike,7,0.113,0.14,1,0,0,NA,2018-19,Kansas
Marcus Garrett,7,0.073,0.091,0.7140000000000001,0,0,NA,2018-19,Kansas
Lagerald Vick,6,0.095,0.111,0.75,0.016,0,0,2018-19,Kansas
K.J. Lawson,5,0.23800000000000002,0.267,0.8,0,0,NA,2018-19,Kansas
Quentin Grimes,4,0.044000000000000004,0,0,0.02,0.067,1,2018-19,Kansas
Charlie Moore,1,0,0,NA,0.05,0,0,2018-19,Kansas
Total,114,0.115,0.132,0.722,0.027999999999999997,0.04,0.5329999999999999,2018-19,Kansas
