name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Antino Jackson,369,0.506,0.469,0.271,0.51,0.11800000000000001,0.201,0.27,0.15,0.528,0.349,0.5,0.22,0.815,2015-16
Isaiah Johnson,303,0.589,0.5760000000000001,0.838,0.61,0.374,0.145,0.409,0.16699999999999998,0.017,0.2,1,0.706,0.598,2015-16
Reggie McAdams,294,0.609,0.5920000000000001,0.099,0.655,0.42100000000000004,0.08800000000000001,0.308,0.375,0.813,0.41,0.878,0.245,0.722,2015-16
Kwan Cheatham,235,0.47800000000000004,0.451,0.289,0.529,0.306,0.226,0.245,0.385,0.485,0.33299999999999996,0.895,0.255,0.667,2015-16
Noah Robotham,219,0.5700000000000001,0.5429999999999999,0.192,0.5479999999999999,0.087,0.16899999999999998,0.324,0.25,0.639,0.4,0.7859999999999999,0.256,0.75,2015-16
Jake Kretzer,209,0.628,0.608,0.105,0.636,0.28600000000000003,0.048,0.2,0,0.847,0.418,0.9590000000000001,0.14800000000000002,0.871,2015-16
Josh Williams,183,0.5780000000000001,0.563,0.14800000000000002,0.29600000000000004,0.375,0.087,0.5,0,0.765,0.414,0.828,0.142,0.769,2015-16
Pat Forsythe,157,0.516,0.484,0.713,0.545,0.623,0.28,0.341,0.467,0.006,0,NA,0.363,0.667,2015-16
Jimond Ivey,72,0.468,0.43799999999999994,0.542,0.59,0.609,0.139,0.1,0,0.319,0.217,0.8,0.45799999999999996,0.5760000000000001,2015-16
Aaron Jackson,64,0.49499999999999994,0.45299999999999996,0.42200000000000004,0.519,0.429,0.078,0,NA,0.5,0.312,1,0.45299999999999996,0.655,2015-16
Mark Noble,3,0.33299999999999996,0.33299999999999996,0.667,0.5,0,0,NA,NA,0.33299999999999996,0,NA,0,NA,2015-16
Daniel Utomi,2,0,0,0.5,0,NA,0,NA,NA,0.5,0,NA,0,NA,2015-16
Carlitos Anderson,1,1.5,1.5,0,NA,NA,0,NA,NA,1,1,1,0,NA,2015-16
"FOWLER,CHRIS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16
Total,2111,0.553,0.528,0.342,0.56,0.37,0.151,0.304,0.247,0.506,0.38299999999999995,0.8140000000000001,0.312,0.684,2015-16
