name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Zhaire Smith,37,0.20800000000000002,0.183,0.5710000000000001,0.032,0,0,2017-18
Jarrett Culver,15,0.08900000000000001,0.081,0.545,0.057999999999999996,0.125,0.667,2017-18
Norense Odiase,14,0.226,0.21100000000000002,0.667,0.044000000000000004,0,0,2017-18
Justin Gray,11,0.212,0.265,0.818,0,0,NA,2017-18
Niem Stevenson,10,0.091,0.083,0.4,0,0,NA,2017-18
Zach Smith,9,0.11599999999999999,0.16,1,0.026000000000000002,0,0,2017-18
Tommy Hamilton IV,8,0.128,0.14800000000000002,0.667,0.035,0,0,2017-18
Brandone Francis,5,0.105,0.083,0.5,0.024,0,0,2017-18
Keenan Evans,5,0.013999999999999999,0.01,0.5,0.026000000000000002,0.022000000000000002,0.33299999999999996,2017-18
Malik Ondigo,4,0.75,0.667,0.667,0.111,0.33299999999999996,1,2017-18
Total,118,0.124,0.125,0.627,0.026000000000000002,0.02,0.267,2017-18
