name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Louis Dabney,386,0.513,0.452,0.36,0.511,0.21100000000000002,0.373,0.41700000000000004,0.11699999999999999,0.267,0.282,0.759,0.5539999999999999,0.706,2013-14
Jonathan Stark,385,0.529,0.474,0.265,0.5,0.17600000000000002,0.426,0.39,0.094,0.309,0.37799999999999995,0.42200000000000004,0.449,0.746,2013-14
Jay Hook,304,0.634,0.581,0.276,0.512,0.27899999999999997,0.145,0.205,0.111,0.579,0.47200000000000003,0.9159999999999999,0.467,0.831,2013-14
Tre Drye,168,0.524,0.5,0.7020000000000001,0.551,0.47700000000000004,0.155,0.385,0.4,0.14300000000000002,0.25,1,0.679,0.57,2013-14
Cameron Reynolds,153,0.372,0.34299999999999997,0.157,0.33299999999999996,0.75,0.21600000000000003,0.212,0.14300000000000002,0.627,0.26,0.96,0.301,0.5429999999999999,2013-14
Payton Henson,107,0.463,0.402,0.364,0.48700000000000004,0.316,0.15,0.188,0.667,0.486,0.26899999999999996,1,0.38299999999999995,0.7559999999999999,2013-14
Tomas Bruha,66,0.5660000000000001,0.5760000000000001,0.7879999999999999,0.615,0.7190000000000001,0.212,0.429,0.33299999999999996,0,NA,NA,0.515,0.5,2013-14
Kevin Thomas,60,0.529,0.483,0.617,0.514,0.737,0.38299999999999995,0.435,0.4,0,NA,NA,0.517,0.677,2013-14
Ryan Smith,16,0.41000000000000003,0.5,0.43799999999999994,0.5710000000000001,0.5,0.562,0.444,1,0,NA,NA,0.625,0.1,2013-14
Josh Hearlihy,13,0.323,0.26899999999999996,0.308,0.25,0,0.462,0.16699999999999998,0,0.231,0.33299999999999996,1,0.154,1,2013-14
Cole Currie,7.000000000000001,0.126,0,0.14300000000000002,0,NA,0.429,0,NA,0.429,0,NA,0.28600000000000003,1,2013-14
Mikael Herbert,7.000000000000001,0.305,0.14300000000000002,0.14300000000000002,1,1,0.14300000000000002,0,NA,0.7140000000000001,0,NA,0.857,0.667,2013-14
Max Keenan,6,0.561,0.5,0,NA,NA,0.33299999999999996,0,NA,0.667,0.5,1,1.3330000000000002,0.625,2013-14
Ray Barreno,4,0.25,0.25,0.25,0,NA,0.75,0.33299999999999996,0,0,NA,NA,0,NA,2013-14
"BANKS,TRELUN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14
Total,1682,0.522,0.474,0.36200000000000004,0.516,0.379,0.29,0.359,0.177,0.348,0.35,0.8,0.489,0.6940000000000001,2013-14
