shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.282,0.736,0.05,0.775,2015-16,Minnesota
2pt Jumpers,0.374,0.3,0.122,0.342,2015-16,Minnesota
3pt Shots,0.344,0.381,0.01,0.385,2015-16,Minnesota
