start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.184,0.45,0.336,0.637,0.19899999999999998,0.24100000000000002,0.465,0.27,2019-20
"Rebound, 11-30 s",0.188,0.486,0.313,0.609,0.21600000000000003,0.267,0.47100000000000003,0.336,2019-20
"Opp score, 0-10 s",0.036000000000000004,0.67,0.434,0.7829999999999999,0.17,0.778,0.396,0.33299999999999996,2019-20
"Opp score, 11-30 s",0.375,0.51,0.28,0.652,0.262,0.379,0.45799999999999996,0.332,2019-20
"Steal, 0-10 s",0.052000000000000005,0.618,0.645,0.816,0.092,0.14300000000000002,0.263,0.2,2019-20
"Steal, 11-30 s",0.022000000000000002,0.545,0.364,0.667,0.121,0.25,0.515,0.353,2019-20
Transition,0.271,0.511,0.408,0.7120000000000001,0.175,0.3,0.418,0.26899999999999996,2019-20
