name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jon Pack,38,0.3,0.35100000000000003,0.7879999999999999,0.114,0.182,0.4,2011-12
Sam McLaurin,27,0.16399999999999998,0.16,0.7390000000000001,0.057,0.032,0.25,2011-12
Chris Gradnigo,13,0.126,0.158,0.818,0.006,0.013000000000000001,1,2011-12
Anthony Raffa,11,0.057,0.08,0.889,0.02,0,0,2011-12
Bisi Addey,8,0.24,0.28600000000000003,0.667,0.33299999999999996,0,0,2011-12
Warren Gillis,5,0.147,0.043,0.2,0,0,NA,2011-12
Kierre Greenwood,2,0.022000000000000002,0.019,0.5,0,0,NA,2011-12
Danny Nieman,2,0.154,0.25,1,0,0,NA,2011-12
Brandon Crawford,1,0.067,0.111,1,0,0,NA,2011-12
Jordan Griffin,1,0.1,0,0,0,0,NA,2011-12
Charles Ashford,1,0.083,0,0,0,0,NA,2011-12
Total,109,0.131,0.146,0.7340000000000001,0.023,0.017,0.28600000000000003,2011-12
