name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
AJ Astroth,29,0.267,0.268,0.625,0.172,0.375,0.6,2016-17,Hampton
Charles Wilson-Fisher,20,0.254,0.348,0.889,0.049,0.111,0.5,2016-17,Hampton
Trevond Barnes,14,0.214,0.243,0.75,0.04,0,0,2016-17,Hampton
Branden Aughburns,13,0.21600000000000003,0.212,0.636,0.077,0,0,2016-17,Hampton
Akim Mitchell,11,0.22699999999999998,0.207,0.6,0.016,0,0,2016-17,Hampton
Jermaine Marrow,9,0.013000000000000001,0.013999999999999999,0.5,0.044000000000000004,0.043,0.28600000000000003,2016-17,Hampton
Kalin Fisher,8,0.057999999999999996,0.023,0.25,0.027000000000000003,0.027999999999999997,0.33299999999999996,2016-17,Hampton
Trey Carver,4,0.25,0.28600000000000003,0.5,0,NA,NA,2016-17,Hampton
Lysander Bracey,3,0.071,0.091,1,0.083,0.5,1,2016-17,Hampton
Devon Oakley,2,0.045,0.037000000000000005,0.5,0,0,NA,2016-17,Hampton
Lawrence Cooks,2,0.027999999999999997,0,0,0.018000000000000002,0.059000000000000004,1,2016-17,Hampton
Imani Miller,1,0.16699999999999998,1,1,0,0,NA,2016-17,Hampton
Total,116,0.13699999999999998,0.157,0.667,0.042,0.052000000000000005,0.375,2016-17,Hampton
