start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.19699999999999998,0.505,0.348,0.491,0.225,0.28,0.426,0.423,2018-19,Wisconsin
"Rebound, 11-30 s",0.205,0.42200000000000004,0.311,0.48100000000000004,0.363,0.381,0.326,0.27399999999999997,2018-19,Wisconsin
"Score, 0-10 s",0.063,0.509,0.368,0.6920000000000001,0.142,0.4,0.491,0.26899999999999996,2018-19,Wisconsin
"Score, 11-30 s",0.379,0.402,0.29600000000000004,0.479,0.35600000000000004,0.32899999999999996,0.348,0.27399999999999997,2018-19,Wisconsin
"Steal, 0-10 s",0.028999999999999998,0.6729999999999999,0.51,0.8,0.184,0.111,0.306,0.5329999999999999,2018-19,Wisconsin
"Steal, 11-30 s",0.02,0.397,0.41200000000000003,0.7140000000000001,0.265,0.222,0.324,0.091,2018-19,Wisconsin
Transition,0.28800000000000003,0.523,0.369,0.578,0.203,0.28300000000000003,0.428,0.392,2018-19,Wisconsin
