name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Mark Henniger,22,0.168,0.13699999999999998,0.556,0.14300000000000002,0,0,2013-14,KentSt.
Khaliq Spicer,17,0.16699999999999998,0.10400000000000001,0.385,0.19,0.25,0.5,2013-14,KentSt.
Chris Ortiz,15,0.2,0.179,0.455,0.14800000000000002,0.182,0.5,2013-14,KentSt.
Darren Goodson,12,0.11800000000000001,0.09300000000000001,0.4,0.02,0,0,2013-14,KentSt.
Derek Jackson,5,0.033,0.057999999999999996,1,0.019,0.053,1,2013-14,KentSt.
Melvin Tabb,5,0.21100000000000002,0.3,0.75,0.048,0,0,2013-14,KentSt.
K.K. Simmons,2,0.071,0,0,0,0,NA,2013-14,KentSt.
Marquiez Lawrence,2,0.25,0.25,0.5,0,0,NA,2013-14,KentSt.
Kellon Thomas,2,0.018000000000000002,0.031,1,0.021,0.059000000000000004,1,2013-14,KentSt.
Kris Brewer,1,0,0,NA,0.008,0.02,1,2013-14,KentSt.
Tyler Scott,1,0.5,NA,0,NA,NA,NA,2013-14,KentSt.
Devin Carter,1,0.111,0.25,1,0,0,NA,2013-14,KentSt.
Devareaux Manley,1,0.033,0.077,1,0,0,NA,2013-14,KentSt.
Total,86,0.10300000000000001,0.096,0.507,0.038,0.039,0.389,2013-14,KentSt.
