start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.133,0.473,0.37200000000000005,0.46799999999999997,0.203,0.33299999999999996,0.425,0.364,2011-12
"Rebound, 11-30 s",0.19699999999999998,0.418,0.363,0.45,0.34,0.317,0.297,0.33,2011-12
"Score, 0-10 s",0.057,0.517,0.25,0.591,0.284,0.28,0.466,0.415,2011-12
"Score, 11-30 s",0.375,0.43,0.266,0.419,0.302,0.261,0.431,0.371,2011-12
"Steal, 0-10 s",0.09300000000000001,0.622,0.6940000000000001,0.68,0.111,0.5,0.19399999999999998,0.321,2011-12
"Steal, 11-30 s",0.024,0.419,0.37799999999999995,0.35700000000000004,0.27,0,0.35100000000000003,0.5379999999999999,2011-12
Transition,0.282,0.531,0.45299999999999996,0.588,0.18899999999999997,0.349,0.358,0.369,2011-12
