shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.368,0.52,0.10800000000000001,0.583,2011-12
2pt Jumpers,0.27,0.301,0.057,0.319,2011-12
3pt Shots,0.36200000000000004,0.36700000000000005,0.008,0.369,2011-12
