name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Brandon Battle,16,0.11599999999999999,0.095,0.429,0.033,0.071,0.5,2019-20
Leon  Daniels,15,0.174,0.2,0.583,0.022000000000000002,0,0,2019-20
Tobi Ewuosho,15,0.084,0.09,0.636,0.039,0.026000000000000002,0.25,2019-20
AJ Farrar,12,0.306,0.348,0.727,0.032,0,0,2019-20
Tyrese  Robinson,7,0.23800000000000002,0.273,0.6,0.065,0,0,2019-20
Austin Rogers,4,0.125,0.182,1,0,0,NA,2019-20
Mike Stone,2,0.111,0.28600000000000003,1,0,0,NA,2019-20
Kevin Holston,2,0.028999999999999998,0.053,1,0,0,NA,2019-20
Kevion Stewart,2,0.111,0.2,1,0,0,NA,2019-20
Jeremy Hamilton,2,0.053,0.083,1,0.05,0,0,2019-20
DJ Heath,1,0.021,0,0,0,0,NA,2019-20
Decardo Day,1,0.027999999999999997,0,0,0,0,NA,2019-20
Total,79,0.10400000000000001,0.11900000000000001,0.619,0.024,0.013999999999999999,0.182,2019-20
