name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Milos Supica,11,0.081,0.086,0.667,0.040999999999999995,0.071,0.5,2018-19,Charlotte
Jailan Haslem,11,0.2,0.192,0.7140000000000001,0.114,0.182,0.5,2018-19,Charlotte
Dravon Mangum,7,0.139,0.16699999999999998,0.8,0.091,0.33299999999999996,0.5,2018-19,Charlotte
Malik Martin,6,0.079,0.049,0.4,0,0,NA,2018-19,Charlotte
Brandon Younger,5,0.095,0.14300000000000002,0.75,0,0,NA,2018-19,Charlotte
Cooper Robb,4,0.1,0.067,0.33299999999999996,0.032,0,0,2018-19,Charlotte
Jaylan McGill,3,0.071,0.067,0.5,0,0,NA,2018-19,Charlotte
Bo Blight,2,0.133,0.14300000000000002,0.5,0,NA,NA,2018-19,Charlotte
John Kitoko,1,0,0,NA,0.2,0.5,1,2018-19,Charlotte
Total,50,0.078,0.078,0.622,0.027999999999999997,0.044000000000000004,0.5,2018-19,Charlotte
