name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Jon Davis,441,0.585,0.516,0.247,0.6509999999999999,0.268,0.263,0.405,0.085,0.49,0.33799999999999997,0.466,0.465,0.8540000000000001,2018-19,Charlotte
Malik Martin,190,0.523,0.47100000000000003,0.332,0.6509999999999999,0.366,0.174,0.242,0.125,0.495,0.287,1,0.395,0.76,2018-19,Charlotte
Milos Supica,160,0.56,0.525,0.6940000000000001,0.631,0.47100000000000003,0.306,0.28600000000000003,0.28600000000000003,0,NA,NA,0.456,0.685,2018-19,Charlotte
Brandon Younger,141,0.464,0.426,0.298,0.5,0.19,0.312,0.273,0.083,0.39,0.327,1,0.213,0.8,2018-19,Charlotte
Cooper Robb,138,0.48800000000000004,0.478,0.217,0.5,0.4,0.225,0.387,0.25,0.5579999999999999,0.33799999999999997,0.769,0.225,0.5479999999999999,2018-19,Charlotte
Dravon Mangum,117,0.481,0.436,0.308,0.667,0.375,0.188,0.136,0.33299999999999996,0.504,0.271,0.938,0.513,0.633,2018-19,Charlotte
Jaylan McGill,113.99999999999999,0.53,0.518,0.24600000000000002,0.536,0.733,0.12300000000000001,0.35700000000000004,0.4,0.632,0.361,0.9229999999999999,0.175,0.65,2018-19,Charlotte
Jailan Haslem,71,0.516,0.521,0.493,0.743,0.6920000000000001,0.493,0.314,0.455,0.013999999999999999,0,NA,0.31,0.455,2018-19,Charlotte
Bo Blight,35,0.357,0.32899999999999996,0.429,0.467,0.7140000000000001,0.114,0,NA,0.457,0.188,1,0.171,0.667,2018-19,Charlotte
John Kitoko,35,0.23600000000000002,0.22899999999999998,0.14300000000000002,0.6,1,0.14300000000000002,0.4,0.5,0.7140000000000001,0.08,1,0.057,0.5,2018-19,Charlotte
"SCOTT-GRAYSON,TYREE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-19,Charlotte
Total,1442,0.525,0.48100000000000004,0.32899999999999996,0.618,0.42,0.245,0.32299999999999995,0.193,0.426,0.311,0.7490000000000001,0.363,0.742,2018-19,Charlotte
