name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Dererk Pardon,38,0.213,0.18,0.5710000000000001,0.045,0.031,0.33299999999999996,2017-18
Scottie Lindsey,12,0.106,0.14,0.778,0.017,0,0,2017-18
Vic Law,8,0.115,0.179,0.833,0.013000000000000001,0.033,1,2017-18
Gavin Skelly,7,0.122,0.172,0.833,0.023,0,0,2017-18
Anthony Gaines,5,0.102,0.07400000000000001,0.4,0,0,NA,2017-18
Barret Benson,4,0.16,0.16699999999999998,0.75,0,0,NA,2017-18
Bryant McIntosh,4,0,0,NA,0.012,0.013999999999999999,0.5,2017-18
Aaron Falzon,3,0.105,0.25,1,0,0,NA,2017-18
Isiah Brown,3,0,0,NA,0.061,0.125,1,2017-18
Jordan Ash,2,0.182,0.28600000000000003,1,0,0,NA,2017-18
Total,86,0.133,0.151,0.667,0.019,0.023,0.455,2017-18
