shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.34600000000000003,0.603,0.153,0.7120000000000001,2017-18,Northwestern
2pt Jumpers,0.273,0.33799999999999997,0.09,0.371,2017-18,Northwestern
3pt Shots,0.381,0.35700000000000004,0.011000000000000001,0.361,2017-18,Northwestern
