start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.11800000000000001,0.525,0.475,0.653,0.23399999999999999,0.27,0.29100000000000004,0.348,2011-12
"Rebound, 11-30 s",0.205,0.358,0.36,0.455,0.39299999999999996,0.204,0.247,0.309,2011-12
"Opp score, 0-10 s",0.054000000000000006,0.45899999999999996,0.397,0.586,0.16399999999999998,0.25,0.43799999999999994,0.281,2011-12
"Opp score, 11-30 s",0.39899999999999997,0.387,0.33299999999999996,0.449,0.35200000000000004,0.298,0.315,0.28,2011-12
"Steal, 0-10 s",0.068,0.522,0.703,0.625,0.132,0.25,0.165,0.2,2011-12
"Steal, 11-30 s",0.025,0.397,0.265,0.33299999999999996,0.353,0.25,0.382,0.385,2011-12
Transition,0.24,0.509,0.522,0.631,0.18899999999999997,0.262,0.289,0.301,2011-12
